date,scope,trade_id,in_window,buyer_id,supplier_id,mtm_inr,cum_pnl_inr,cash_balance_inr,mcx_im_inr,lme_delta_inr_per_usd_t,lme_delta_mt,lme_delta_usd,lme_delta_physical_mt,lme_delta_mcx_mt,hedge_ratio_lme_frac,mcx_lots_open,mcx_basis_delta_inr_per_inr_kg,fx_delta_usd,fx_delta_physical_usd,fx_delta_forwards_usd,fx_delta_mcx_usd,hedge_ratio_fx_frac,customs_fx_delta_usd,freight_delta_inr_per_usd_t_jea_nsa,freight_delta_inr_per_usd_t_usec_mun,freight_open_mt_jea_nsa,freight_open_mt_usec_mun,freight_open_boxes,grade_delta_inr_per_0p01_zorba,grade_delta_inr_per_0p01_taint_tabor,grade_delta_inr_per_0p01_tense,grade_exposure_mt_zorba,grade_exposure_mt_taint_tabor,grade_exposure_mt_tense,spread_delta_inr_per_usd_t,inr_rate_delta_inr_per_bp,usd_rate_delta_inr_per_bp,wc_rate_delta_inr_per_bp,lme_fx_cross_inr,phys_purchased_mt,phys_sold_mt,unsold_mt,purchase_priced_frac,sale_priced_frac,buyer_receivable_inr,buyer_presettlement_inr,supplier_exposure_inr,days_past_due
2022-03-14,trade,T02,True,BUY_JNPT_01,SUP_JEA_01,42154223.87,46258641.57,-5927313.05,10039950.0,-550.42,-7.1875,-24430.4,394.0426,-401.2301,1.01824,-74,729200.0,38919.25,1402700.39,0.0,-1363781.13,-0.0,-71816.17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42170.9,-2883.25,1667.64,-1.62,0.14,0.0,1200.0,0.0,0.0,0.0,0.0,253355280.0,0.0,0
2022-03-15,book,BOOK,True,BOOK,BOOK,-9641365.54,6006162.77,-35523849.37,51247450.0,10257.07,134.28,432045.88,2166.7853,-2032.5053,0.938028,-374,-770800.0,108525.21,737413.4,5910697.77,-6539585.96,-8.015447,-84021.33,0.0,-199068.24,0.0,2520.0,120,6461235.88,0.0,0.0,2520.0,0.0,0.0,-94022.67,-4378.77,-1806.69,-9.73,1.08,0.0,1200.0,2520.0,0.5,0.0,0.0,241044240.0,0.0,0
2022-03-15,trade,T01,True,,SUP_USEC_01,-50125389.19,-40430735.85,-31631536.32,41392500.0,10810.61,141.5266,455361.89,1772.8433,-1631.3167,0.92017,-300,-1500000.0,84970.89,-576965.34,5910697.77,-5248761.54,10.244459,-15681.94,0.0,-199068.24,0.0,2520.0,120,6461235.88,0.0,0.0,2520.0,0.0,0.0,-135419.88,-1628.76,-3345.49,-8.67,0.94,0.0,0.0,2520.0,1.0,0.0,0.0,0.0,0.0,0
2022-03-15,trade,T02,True,BUY_JNPT_01,SUP_JEA_01,40484023.65,46436898.62,-3892313.05,9854950.0,-553.54,-7.2466,-23316.01,393.942,-401.1886,1.018395,-74,729200.0,23554.32,1314378.74,0.0,-1290824.41,-0.0,-68339.39,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,41397.21,-2750.01,1538.8,-1.07,0.14,0.0,1200.0,0.0,0.0,0.0,0.0,241044240.0,0.0,0
2022-03-16,book,BOOK,True,BOOK,BOOK,-9626476.06,14851806.32,-25799849.37,50363450.0,10647.78,139.7242,461928.3,2172.02,-2032.2957,0.935671,-374,-770800.0,117142.48,925627.28,5910284.86,-6718769.66,-6.385167,-81743.89,0.0,-198603.63,0.0,2520.0,120,6591199.89,0.0,0.0,2520.0,0.0,0.0,-94872.08,-4352.08,-1926.32,-7.07,1.13,0.0,1200.0,2520.0,0.5,0.0,0.0,235108560.0,0.0,0
2022-03-16,trade,T01,True,,SUP_USEC_01,-39892173.39,-22105752.92,-22721536.32,40582500.0,11206.07,147.0503,486148.24,1778.1989,-1631.1486,0.917304,-300,-1500000.0,84099.39,-433608.3,5910284.86,-5392577.17,13.63047,-11766.35,0.0,-198603.63,0.0,2520.0,120,6591199.89,0.0,0.0,2520.0,0.0,0.0,-135508.89,-1549.84,-3437.39,-6.23,0.99,0.0,0.0,2520.0,1.0,0.0,0.0,0.0,0.0,0
2022-03-16,trade,T02,True,BUY_JNPT_01,SUP_JEA_01,30265697.33,36957559.23,-3078313.05,9780950.0,-558.29,-7.3261,-24219.94,393.8211,-401.1472,1.018602,-74,729200.0,33043.09,1359235.58,0.0,-1326192.49,-0.0,-69977.54,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40636.81,-2802.24,1511.07,-0.84,0.14,0.0,1200.0,0.0,0.0,0.0,0.0,235108560.0,0.0,0
2022-03-17,book,BOOK,True,BOOK,BOOK,-10792561.93,13563005.41,-25927449.37,50375050.0,11018.24,145.226,477502.97,2177.3121,-2032.0861,0.9333,-374,-770800.0,152540.26,924177.13,5909862.22,-6681499.09,-6.394729,-81208.97,0.0,-197742.83,0.0,2520.0,120,6543346.16,0.0,0.0,2520.0,0.0,0.0,-95525.37,-4171.21,-1992.82,-7.1,1.18,0.0,1200.0,2520.0,0.5,0.0,0.0,233349840.0,0.0,0
2022-03-17,trade,T01,True,,SUP_USEC_01,-40974422.18,-20793915.53,-20081536.32,40342500.0,11583.33,152.6741,501992.54,1783.6545,-1630.9804,0.914404,-300,-1500000.0,123745.34,-423453.25,5909862.22,-5362663.62,13.956351,-11504.52,0.0,-197742.83,0.0,2520.0,120,6543346.16,0.0,0.0,2520.0,0.0,0.0,-135325.16,-1387.67,-3440.31,-5.5,1.05,0.0,0.0,2520.0,1.0,0.0,0.0,0.0,0.0,0
2022-03-17,trade,T02,True,BUY_JNPT_01,SUP_JEA_01,30181860.24,34356920.94,-5845913.05,10032550.0,-565.09,-7.4482,-24489.57,393.6575,-401.1057,1.01892,-74,729200.0,28794.92,1347630.38,0.0,-1318835.46,-0.0,-69704.45,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,39799.79,-2783.53,1447.48,-1.6,0.14,0.0,1200.0,0.0,0.0,0.0,0.0,233349840.0,0.0,0
2022-03-18,book,BOOK,True,BOOK,BOOK,4530979.25,17991298.36,-37904799.37,51463900.0,11460.48,150.5766,509024.35,2182.4531,-2031.8765,0.931006,-374,-770800.0,426389.75,1124053.79,6171094.37,-6868758.41,-5.490035,-78742.06,0.0,0.0,0.0,0.0,0,6728342.97,0.0,0.0,2520.0,0.0,0.0,-96890.92,-3850.07,-2452.89,-10.38,1.24,0.0,1200.0,2520.0,0.5,0.0,0.0,241044240.0,0.0,0
2022-03-18,trade,T01,True,,SUP_USEC_01,-27474641.33,-17799361.39,-31631536.32,41392500.0,12027.9,158.0318,534226.64,1788.8441,-1630.8123,0.911657,-300,-1500000.0,391314.9,-266818.59,6171094.37,-5512960.88,23.128427,-7224.38,0.0,0.0,0.0,0.0,0,6728342.97,0.0,0.0,2520.0,0.0,0.0,-136150.0,-988.78,-3882.69,-8.67,1.1,0.0,0.0,2520.0,1.0,0.0,0.0,0.0,0.0,0
2022-03-18,trade,T02,True,BUY_JNPT_01,SUP_JEA_01,32005620.59,35790659.75,-6273263.05,10071400.0,-567.42,-7.4552,-25202.29,393.609,-401.0642,1.018941,-74,729200.0,35074.85,1390872.37,0.0,-1355797.52,-0.0,-71517.68,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,39259.08,-2861.29,1429.8,-1.72,0.14,0.0,1200.0,0.0,0.0,0.0,0.0,241044240.0,0.0,0
2022-03-21,book,BOOK,True,BOOK,BOOK,19451802.94,28006375.57,-43232398.94,51915350.0,12591.97,165.1038,580835.03,2196.3514,-2031.2476,0.924828,-374,-770800.0,478019.13,1455062.52,6168885.64,-7145929.03,-4.239602,-74030.96,0.0,0.0,0.0,0.0,0,6988848.03,0.0,0.0,2520.0,0.0,0.0,-100253.16,-3627.04,-2762.12,-11.84,1.38,0.0,1200.0,2520.0,0.5,0.0,0.0,242088480.0,0.0,0
2022-03-21,trade,T01,True,,SUP_USEC_01,-5360541.24,2865040.11,-33199036.32,41535000.0,13257.36,173.8282,611527.67,1804.136,-1630.3078,0.90365,-300,-1500000.0,439206.0,5743.28,6168885.64,-5735422.92,,209.28,0.0,0.0,0.0,0.0,0,6988848.03,0.0,0.0,2520.0,0.0,0.0,-137596.04,-653.25,-4068.54,-9.1,1.25,0.0,0.0,2520.0,1.0,0.0,0.0,0.0,0.0,0
2022-03-21,trade,T02,True,BUY_JNPT_01,SUP_JEA_01,24812344.18,25141335.46,-10033362.63,10380350.0,-665.39,-8.7245,-30692.64,392.2153,-400.9398,1.022244,-74,729200.0,38813.13,1449319.24,0.0,-1410506.1,-0.0,-74240.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,37342.88,-2973.79,1306.42,-2.75,0.13,0.0,1200.0,0.0,0.0,0.0,0.0,242088480.0,0.0,0
2022-03-22,book,BOOK,True,BOOK,BOOK,33210313.29,26652674.45,-60077658.14,53659650.0,-17541.25,-230.4427,-818186.9,2202.9373,-2433.38,1.104607,-374,-1141022.0,-931526.52,1539707.75,6168481.37,-8639715.64,-4.006268,-72904.78,0.0,0.0,0.0,0.0,0,7026416.61,0.0,0.0,2520.0,0.0,0.0,-101145.57,-4651.97,-2848.97,-16.46,-2.58,0.0,1200.0,2520.0,0.5,0.0,0.0,253135440.0,0.0,0
2022-03-22,trade,T01,True,,SUP_USEC_01,-1345844.53,-8203904.03,-49781536.32,43042500.0,13652.05,179.3495,636780.27,1809.4891,-1630.1397,0.900884,-300,-1500000.0,449762.26,69091.8,6168481.37,-5787810.91,,1929.68,0.0,0.0,0.0,0.0,0,7026416.61,0.0,0.0,2520.0,0.0,0.0,-137737.95,-533.82,-4102.36,-13.64,1.31,0.0,0.0,2520.0,1.0,0.0,0.0,0.0,0.0,0
2022-03-22,trade,T02,True,BUY_JNPT_01,SUP_JEA_01,34556157.82,34856578.48,-10296121.83,10617150.0,-31193.3,-409.7922,-1454967.17,393.4481,-803.2403,2.041541,-74,358978.0,-1381288.78,1470615.95,0.0,-2851904.72,-0.0,-74834.45,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,36592.38,-4118.15,1253.39,-2.82,-3.88,0.0,1200.0,0.0,0.0,0.0,0.0,253135440.0,0.0,0
2022-03-23,book,BOOK,True,BOOK,BOOK,48503233.93,22720741.21,-102440500.37,76813275.0,20088.62,262.8083,935597.7,3072.0257,-2809.2173,0.914451,-517,-1486014.5,732481.67,1592704.89,9140590.53,-10000813.76,-5.739036,-71660.76,0.0,0.0,0.0,0.0,0,7073959.57,3368552.18,0.0,2520.0,1200.0,0.0,-168670.3,-4487.16,-4903.54,-28.07,2.12,0.0,1200.0,3720.0,0.666667,0.0,0.0,264347280.0,0.0,0
2022-03-23,trade,T01,True,,SUP_USEC_01,3373636.59,-18797379.75,-66611536.32,44572500.0,14105.04,184.5285,656921.46,1814.5,-1629.9715,0.898303,-300,-1500000.0,469668.01,104401.73,6167964.9,-5802698.63,-59.079142,2882.35,0.0,0.0,0.0,0.0,0,7073959.57,0.0,0.0,2520.0,0.0,0.0,-138697.3,-404.47,-4142.74,-18.25,1.36,0.0,0.0,2520.0,1.0,0.0,0.0,0.0,0.0,0
2022-03-23,trade,T02,True,BUY_JNPT_01,SUP_JEA_01,44321393.29,40845134.13,-14447521.83,10994550.0,-655.96,-8.5816,-30550.53,393.478,-402.0596,1.02181,-74,729200.0,43014.46,1474346.79,0.0,-1431332.33,-0.0,-75034.69,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,36073.33,-3878.7,1203.15,-3.96,0.13,0.0,1200.0,0.0,0.0,0.0,0.0,264347280.0,0.0,0
2022-03-23,trade,T03,True,,SUP_JEA_01,808204.06,672986.83,-21381442.23,21246225.0,6639.54,86.8615,309226.77,864.0476,-777.1862,0.899471,-143,-715214.5,219799.2,13956.37,2972625.63,-2766782.8,,491.58,0.0,0.0,0.0,0.0,0,0.0,3368552.18,0.0,0.0,1200.0,0.0,-66046.33,-203.99,-1963.94,-5.86,0.64,0.0,0.0,1200.0,1.0,0.0,0.0,0.0,0.0,0
2022-03-24,book,BOOK,True,BOOK,BOOK,66568464.69,42568809.37,-100450050.37,76632325.0,20704.08,270.9732,992845.68,3079.6676,-2808.6945,0.912012,-517,-1485800.0,808502.71,1959785.35,9139773.95,-10291056.59,-4.663661,-64984.82,0.0,0.0,0.0,0.0,0,7300499.72,3476428.44,0.0,2520.0,1200.0,0.0,-169856.49,-4404.77,-5136.93,-27.52,2.2,0.0,1200.0,3720.0,0.666667,0.0,0.0,263577840.0,0.0,0
2022-03-24,trade,T01,True,,SUP_USEC_01,20646774.79,-491578.8,-65456536.32,44467500.0,14510.81,189.9162,695852.91,1819.7196,-1629.8034,0.895634,-300,-1500000.0,523312.62,327498.57,6167413.61,-5971599.57,-18.831879,8985.38,0.0,0.0,0.0,0.0,0,7300499.72,0.0,0.0,2520.0,0.0,0.0,-139038.22,-266.31,-4287.67,-17.93,1.41,0.0,0.0,2520.0,1.0,0.0,0.0,0.0,0.0,0
2022-03-24,trade,T02,True,BUY_JNPT_01,SUP_JEA_01,36888155.79,33667136.32,-14162621.83,10968650.0,-657.34,-8.6032,-31522.14,393.415,-402.0182,1.021868,-74,729200.0,39096.25,1512090.81,0.0,-1472994.56,-0.0,-77367.98,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,35390.41,-4000.95,1183.75,-3.88,0.13,0.0,1200.0,0.0,0.0,0.0,0.0,263577840.0,0.0,0
2022-03-24,trade,T03,True,,SUP_JEA_01,9033534.1,9393251.84,-20830892.23,21196175.0,6850.61,89.6602,328514.91,866.5331,-776.8729,0.89653,-143,-715000.0,246093.85,120195.97,2972360.34,-2846462.46,-24.729285,3397.78,0.0,0.0,0.0,0.0,0,0.0,3476428.44,0.0,0.0,1200.0,0.0,-66208.68,-137.51,-2033.01,-5.71,0.66,0.0,0.0,1200.0,1.0,0.0,0.0,0.0,0.0,0
2022-03-25,book,BOOK,True,BOOK,BOOK,52100944.59,34666894.74,-93199125.37,75973150.0,21254.87,278.9745,999565.55,3087.3792,-2808.4047,0.90964,-517,-1485800.0,809556.4,1733276.48,9138793.99,-10062514.06,-5.272554,-68584.83,0.0,0.0,0.0,0.0,0,7111771.75,3386557.98,0.0,2520.0,1200.0,0.0,-170634.51,-4102.6,-5081.96,-25.53,2.28,0.0,1200.0,3720.0,0.666667,0.0,0.0,260774880.0,0.0,0
2022-03-25,trade,T01,True,,SUP_USEC_01,8861243.97,-8469146.25,-61249036.32,44085000.0,14885.71,195.378,700039.24,1825.0132,-1629.6352,0.892944,-300,-1500000.0,523412.37,195621.94,6166773.45,-5838983.02,-31.523936,5355.68,0.0,0.0,0.0,0.0,0,7111771.75,0.0,0.0,2520.0,0.0,0.0,-139046.48,-130.47,-4188.76,-16.78,1.46,0.0,0.0,2520.0,1.0,0.0,0.0,0.0,0.0,0
2022-03-25,trade,T02,True,BUY_JNPT_01,SUP_JEA_01,39818224.39,37537018.76,-13124771.83,10874300.0,-660.15,-8.6646,-31045.24,393.3121,-401.9767,1.02203,-74,729200.0,39938.96,1480221.44,0.0,-1440282.48,-0.0,-75609.87,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34624.58,-3899.5,1092.8,-3.6,0.13,0.0,1200.0,0.0,0.0,0.0,0.0,260774880.0,0.0,0
2022-03-25,trade,T03,True,,SUP_JEA_01,3421476.23,5599022.23,-18825317.23,21013850.0,7029.31,92.2611,330571.55,869.0539,-776.7928,0.893837,-143,-715000.0,246205.07,57433.1,2972020.54,-2783248.57,,1669.36,0.0,0.0,0.0,0.0,0,0.0,3386557.98,0.0,0.0,1200.0,0.0,-66212.61,-72.63,-1986.0,-5.16,0.69,0.0,0.0,1200.0,1.0,0.0,0.0,0.0,0.0,0
2022-03-28,book,BOOK,True,BOOK,BOOK,59621573.45,47284751.68,-87512125.37,75456150.0,23037.47,302.6129,1091222.22,3110.1483,-2807.5354,0.902701,-517,-1485800.0,903580.11,1891514.23,9136038.44,-10123972.56,-4.830013,-65037.64,0.0,0.0,0.0,0.0,0,7156304.9,3407764.24,0.0,2520.0,1200.0,0.0,-174243.22,-3532.33,-5346.02,-23.98,2.51,0.0,1200.0,3720.0,0.666667,0.0,0.0,258576480.0,0.0,0
2022-03-28,trade,T01,True,,SUP_USEC_01,16282317.68,1904102.87,-57949036.32,43785000.0,16094.63,211.414,762359.05,1840.5448,-1629.1308,0.885135,-300,-1500000.0,587537.08,297219.63,6164963.04,-5874645.59,-20.742112,8102.77,0.0,0.0,0.0,0.0,0,7156304.9,0.0,0.0,2520.0,0.0,0.0,-140117.92,273.92,-4251.42,-15.88,1.62,0.0,0.0,2520.0,1.0,0.0,0.0,0.0,0.0,0
2022-03-28,trade,T02,True,BUY_JNPT_01,SUP_JEA_01,36383807.84,34832354.1,-12310771.83,10800300.0,-662.22,-8.6987,-31367.5,393.1536,-401.8523,1.022125,-74,729200.0,39317.9,1488397.14,0.0,-1449079.24,-0.0,-76117.91,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32597.52,-3926.52,921.42,-3.37,0.13,0.0,1200.0,0.0,0.0,0.0,0.0,258576480.0,0.0,0
2022-03-28,trade,T03,True,,SUP_JEA_01,6955447.94,10548294.72,-17252317.23,20870850.0,7605.05,99.8976,360230.67,876.4499,-776.5523,0.88602,-143,-715000.0,276725.13,105897.46,2971075.4,-2800247.73,-28.056155,2977.5,0.0,0.0,0.0,0.0,0,0.0,3407764.24,0.0,0.0,1200.0,0.0,-66722.82,120.27,-2016.02,-4.73,0.76,0.0,0.0,1200.0,1.0,0.0,0.0,0.0,0.0,0
2022-03-29,book,BOOK,True,BOOK,BOOK,46735586.29,62252221.84,-56831165.92,72651425.0,23547.55,310.8599,1113811.15,3118.1055,-2807.2456,0.900305,-517,-1485800.0,959497.04,1882433.85,9135424.17,-10058360.98,-4.852985,-64558.71,0.0,0.0,0.0,0.0,0,7106135.04,3383873.83,0.0,2520.0,1200.0,0.0,-174647.88,-3281.68,-5380.92,-15.57,2.58,840.0,1200.0,3720.0,0.666667,0.0,0.0,246650160.0,0.0,0
2022-03-29,trade,T01,True,,SUP_USEC_01,14327892.7,16038579.71,-40217551.87,42157500.0,16444.59,217.0912,777837.75,1846.0538,-1628.9626,0.882403,-300,-1500000.0,629756.84,301810.13,6164519.81,-5836573.1,-20.425159,8210.45,0.0,0.0,0.0,0.0,0,7106135.04,0.0,0.0,2520.0,0.0,0.0,-139838.02,421.05,-4233.41,-11.02,1.67,840.0,0.0,2520.0,1.0,0.0,0.0,0.0,0.0,0
2022-03-29,trade,T02,True,BUY_JNPT_01,SUP_JEA_01,26464278.66,28924120.75,-7894821.83,10398850.0,-669.05,-8.8323,-31646.21,392.9785,-401.8108,1.022475,-74,729200.0,32892.51,1472580.54,0.0,-1439688.03,-0.0,-75797.93,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,31779.67,-3893.23,860.03,-2.16,0.13,0.0,1200.0,0.0,0.0,0.0,0.0,246650160.0,0.0,0
2022-03-29,trade,T03,True,,SUP_JEA_01,5943414.92,17289521.38,-8718792.23,20095075.0,7772.0,102.6011,367619.61,879.0732,-776.4722,0.883285,-143,-715000.0,296847.69,108043.18,2970904.36,-2782099.84,-27.497379,3028.77,0.0,0.0,0.0,0.0,0,0.0,3383873.83,0.0,0.0,1200.0,0.0,-66589.53,190.51,-2007.54,-2.39,0.79,0.0,0.0,1200.0,1.0,0.0,0.0,0.0,0.0,0
2022-03-30,book,BOOK,True,BOOK,BOOK,45026200.52,42313895.61,-76828964.71,74435075.0,24172.42,318.7275,1118096.0,3125.6833,-2806.9558,0.89803,-517,-1485800.0,951330.24,1663466.71,9134664.54,-9846801.02,-5.491342,-68074.07,0.0,0.0,0.0,0.0,0,6954751.49,3311786.42,0.0,2520.0,1200.0,0.0,-176097.42,-3031.18,-5343.41,-21.05,2.66,840.0,1200.0,3720.0,0.666667,0.0,0.0,254234640.0,0.0,0
2022-03-30,trade,T01,True,,SUP_USEC_01,4969648.72,-3680131.85,-51602551.87,43192500.0,16868.03,222.4149,780231.37,1851.2094,-1628.7945,0.879854,-300,-1500000.0,627195.99,177007.22,6163999.8,-5713811.03,-34.823437,4710.0,0.0,0.0,0.0,0.0,0,6954751.49,0.0,0.0,2520.0,0.0,0.0,-140396.46,536.67,-4155.48,-14.14,1.72,840.0,0.0,2520.0,1.0,0.0,0.0,0.0,0.0,0
2022-03-30,trade,T02,True,BUY_JNPT_01,SUP_JEA_01,38569548.01,38474335.28,-10703121.83,10654150.0,-669.19,-8.8236,-30953.25,392.9457,-401.7693,1.022455,-74,729200.0,34501.92,1443908.64,0.0,-1409406.72,-0.0,-74145.96,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,31154.49,-3813.58,782.56,-2.93,0.13,0.0,1200.0,0.0,0.0,0.0,0.0,254234640.0,0.0,0
2022-03-30,trade,T03,True,,SUP_JEA_01,1487003.79,7519692.18,-14523291.01,20588425.0,7973.57,105.1362,368817.88,881.5283,-776.392,0.880734,-143,-715000.0,289632.33,42550.85,2970664.74,-2723583.26,,1361.89,0.0,0.0,0.0,0.0,0,0.0,3311786.42,0.0,0.0,1200.0,0.0,-66855.46,245.72,-1970.49,-3.98,0.81,0.0,0.0,1200.0,1.0,0.0,0.0,0.0,0.0,0
