date,in_window,trade_id,new_deal,lme_flat,cross_exchange_basis,grade_spread,freight,fx,demurrage_penalty,roll_term_structure,residual,daily_pnl_inr,cum_pnl_inr
2022-03-18,True,T01,-431336.63,1071457.57,2231616.58,1345163.63,0.0,34654.69,0.0,-1257001.7,-0.0,2994554.14,-17799361.39
2022-03-18,True,T02,0.0,-52270.77,1107215.47,0.0,0.0,-10665.29,0.0,389459.39,-0.0,1433738.81,35790659.75
2022-03-21,True,BOOK,-361649.58,1575815.85,5678085.25,4200267.04,0.0,77744.83,0.0,-1155186.18,0.0,10015077.21,28006375.57
2022-03-21,True,T01,0.0,1653836.03,16403739.44,4200267.04,0.0,71961.48,0.0,-1665402.49,0.0,20664401.5,2865040.11
2022-03-21,True,T02,-361649.58,-78020.18,-10725654.19,0.0,0.0,5783.35,0.0,510216.31,0.0,-10649324.29,25141335.46
2022-03-22,True,BOOK,0.0,409238.98,-2304048.25,1410656.84,0.0,-73673.09,0.0,-795875.6,0.0,-1353701.12,26652674.45
2022-03-22,True,T01,0.0,430864.09,-11931490.93,1410656.84,0.0,-67899.86,0.0,-911074.29,0.0,-11068944.14,-8203904.03
2022-03-22,True,T02,0.0,-21625.11,9627442.67,0.0,0.0,-5773.23,0.0,115198.69,0.0,9715243.02,34856578.48
2022-03-23,True,BOOK,672986.83,-166641.92,-11574916.67,1409043.41,0.0,-291734.86,0.0,6019329.97,-0.0,-3931933.24,22720741.21
2022-03-23,True,T01,0.0,129694.43,-12318590.57,1409043.41,0.0,149381.12,0.0,36995.9,-0.0,-10593475.71,-18797379.75
2022-03-23,True,T02,0.0,-296336.35,743673.9,0.0,0.0,-441115.98,0.0,5982334.07,-0.0,5988555.65,40845134.13
2022-03-23,True,T03,672986.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,672986.83,672986.83
2022-03-24,True,BOOK,0.0,2089216.78,13641619.7,2149514.78,0.0,-24942.79,0.0,1992659.68,0.0,19848068.16,42568809.37
2022-03-24,True,T01,0.0,1466924.66,13770006.66,1456122.91,0.0,-16024.35,0.0,1628771.06,0.0,18305800.95,-491578.8
2022-03-24,True,T02,0.0,-68220.22,-6694059.24,0.0,0.0,-1414.04,0.0,-414304.32,0.0,-7177997.81,33667136.32
2022-03-24,True,T03,0.0,690512.34,6565672.28,693391.86,0.0,-7504.41,0.0,778192.94,0.0,8720265.01,9393251.84
2022-03-25,True,BOOK,0.0,-1677030.81,-7503682.81,2107885.64,0.0,-177485.05,0.0,-651601.59,-0.0,-7901914.63,34666894.74
2022-03-25,True,T01,0.0,-1175375.79,-7575396.57,1427922.53,0.0,-115079.28,0.0,-539638.34,-0.0,-7977567.45,-8469146.25
2022-03-25,True,T02,0.0,53244.54,3682652.78,0.0,0.0,-8266.05,0.0,142251.16,-0.0,3869882.43,37537018.76
2022-03-25,True,T03,0.0,-554899.56,-3610939.03,679963.11,0.0,-54139.72,0.0,-254214.41,0.0,-3794229.61,5599022.23
2022-03-28,True,BOOK,0.0,488862.01,5309187.21,6339347.92,0.0,-54462.04,0.0,534921.85,0.0,12617856.94,47284751.68
2022-03-28,True,T01,0.0,342371.34,5359927.86,4294396.97,0.0,-35362.63,0.0,411915.57,0.0,10373249.11,1904102.87
2022-03-28,True,T02,0.0,-15183.44,-2605639.6,0.0,0.0,-2445.92,0.0,-81395.71,-0.0,-2704664.66,34832354.1
2022-03-28,True,T03,0.0,161674.11,2554898.95,2044950.94,0.0,-16653.49,0.0,204401.98,-0.0,4949272.49,10548294.72
2022-03-29,True,BOOK,0.0,-529861.77,11060002.78,2099375.02,0.0,-350256.76,0.0,2688210.88,-0.0,14967470.15,62252221.84
2022-03-29,True,T01,0.0,-370176.59,11165704.79,1422157.27,0.0,-228035.01,0.0,2144826.38,0.0,14134476.85,16038579.71
2022-03-29,True,T02,0.0,15231.03,-5428021.29,0.0,0.0,-14783.91,0.0,-480659.18,-0.0,-5908233.35,28924120.75
2022-03-29,True,T03,0.0,-174916.22,5322319.28,677217.75,0.0,-107437.84,0.0,1024043.68,0.0,6741226.66,17289521.38
2022-03-30,True,BOOK,-377648.79,-1766066.02,-18949840.64,2054390.32,0.0,87661.57,0.0,-986822.68,0.0,-19938326.23,42313895.61
2022-03-30,True,T01,0.0,-1233344.47,-19130946.93,1391683.76,0.0,57603.56,0.0,-803707.49,-0.0,-19718711.56,-3680131.85
2022-03-30,True,T02,0.0,50178.43,9300191.0,0.0,0.0,2897.88,0.0,196947.22,0.0,9550214.53,38474335.28
2022-03-30,True,T03,-377648.79,-582899.98,-9119084.71,662706.55,0.0,27160.13,0.0,-380062.41,-0.0,-9769829.2,7519692.18
2022-03-31,True,BOOK,0.0,-120862.1,4628631.38,2050396.74,0.0,-49596.22,0.0,-701162.52,0.0,5807407.28,48121302.88
2022-03-31,True,T01,0.0,-84340.16,4672867.86,1388978.44,0.0,-32722.99,0.0,-557994.97,0.0,5386788.18,1706656.33
2022-03-31,True,T02,0.0,3345.93,-2271636.83,0.0,0.0,-1749.51,0.0,120168.2,0.0,-2149872.21,36324463.07
2022-03-31,True,T03,0.0,-39867.87,2227400.35,661418.3,0.0,-15123.73,0.0,-263335.75,-0.0,2570491.31,10090183.48
2022-04-01,True,BOOK,0.0,-494930.57,4035905.84,2034988.51,0.0,199533.69,0.0,187456.43,-0.0,5962953.9,54084256.78
2022-04-01,True,T01,0.0,-345171.97,4074477.56,1378540.6,0.0,130849.5,0.0,179860.15,-0.0,5418555.85,7125212.19
2022-04-01,True,T02,0.0,13433.45,-1980739.36,0.0,0.0,7185.2,0.0,-80582.43,-0.0,-2040703.14,34283759.93
2022-04-01,True,T03,0.0,-163192.05,1942167.64,656447.91,0.0,61498.99,0.0,88178.71,-0.0,2585101.19,12675284.67
2022-04-04,True,BOOK,0.0,-990180.52,-876563.64,6054873.9,0.0,-491884.32,0.0,281193.67,-0.0,3977439.1,58061695.88
2022-04-04,True,T01,0.0,-690442.47,-884941.08,4101688.77,0.0,-323721.33,0.0,188499.05,-0.0,2391082.94,9516295.12
2022-04-04,True,T02,0.0,26745.66,430199.36,0.0,0.0,-15863.92,0.0,-5177.28,0.0,435903.82,34719663.74
2022-04-04,True,T03,0.0,-326483.71,-421821.91,1953185.13,0.0,-152299.06,0.0,97871.9,0.0,1150452.34,13825737.01
2022-04-05,True,BOOK,-124190.0,-783898.75,-10208721.82,1989851.36,0.0,-208558.76,0.0,1711053.37,0.0,-7624464.6,50437231.28
2022-04-05,True,T01,0.0,-545781.63,-10306288.01,1347963.83,0.0,-137377.67,0.0,1320407.05,0.0,-8321076.43,1195218.69
2022-04-05,True,T02,-124190.0,20080.77,5010230.14,0.0,0.0,-6528.98,0.0,-241003.02,-0.0,4658588.92,39378252.66
2022-04-05,True,T03,0.0,-258197.89,-4912663.95,641887.54,0.0,-64652.11,0.0,631649.34,-0.0,-3961977.08,9863759.93
2022-04-06,True,BOOK,632103.89,795268.24,4706470.43,2006637.9,0.0,1196900.15,0.0,-455969.31,-0.0,8881411.31,59318642.59
2022-04-06,True,T01,0.0,546889.79,4751450.83,1359335.35,0.0,378069.51,0.0,-368600.27,-0.0,6667145.21,7862363.9
2022-04-06,True,T02,0.0,-10380.84,-2309838.63,0.0,0.0,641334.01,0.0,67134.8,-0.0,-1611750.66,37766502.0
2022-04-06,True,T03,0.0,258759.29,2264858.23,647302.55,0.0,177496.63,0.0,-154503.83,-0.0,3193912.88,13057672.81
2022-04-06,True,T04,632103.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,632103.89,632103.89
2022-04-07,True,BOOK,0.0,-6280990.54,-6221256.03,2625674.25,5911.97,588576.72,0.0,1175778.43,0.0,-8106305.2,51212337.39
2022-04-07,True,T01,0.0,-1920367.76,-4858001.91,1328654.44,0.0,116844.17,0.0,637700.17,0.0,-4695170.89,3167193.0
2022-04-07,True,T02,0.0,34705.24,2361636.66,0.0,0.0,199789.3,0.0,-118855.55,-0.0,2477275.66,40243777.66
2022-04-07,True,T03,0.0,-908729.63,-2315647.58,632692.59,0.0,54688.18,0.0,325239.58,0.0,-2211756.87,10845915.94
2022-04-07,True,T04,0.0,-3486598.39,-1409243.2,664327.22,5911.97,217255.07,0.0,331694.23,0.0,-3676653.1,-3044549.21
2022-04-08,True,BOOK,0.0,3202257.59,6668633.73,2672664.22,0.0,-506949.2,0.0,22276.58,-0.0,12058882.92,63271220.3
2022-04-08,True,T01,0.0,986652.11,5207700.22,1352432.5,0.0,-104877.05,0.0,-7543.79,-0.0,7434363.98,10601556.99
2022-04-08,True,T02,0.0,-17348.51,-2531636.67,0.0,0.0,-163094.93,0.0,2374.56,0.0,-2709705.55,37534072.11
2022-04-08,True,T03,0.0,466948.44,2482337.11,644015.47,0.0,-49036.72,0.0,18152.46,-0.0,3562416.77,14408332.7
2022-04-08,True,T04,0.0,1766005.55,1510233.06,676216.25,0.0,-189940.5,0.0,9293.35,-0.0,3771807.72,727258.51
2022-04-11,True,BOOK,0.0,-10599531.64,-8103753.55,7628734.95,0.0,83502.28,0.0,-3029426.45,0.0,-14020474.41,49250745.9
2022-04-11,True,T01,0.0,-3291671.53,-6328420.62,3860323.71,0.0,17472.32,0.0,-1719930.18,0.0,-7462226.29,3139330.69
2022-04-11,True,T02,0.0,56957.04,3076456.21,0.0,0.0,27808.71,0.0,264238.61,0.0,3425460.57,40959532.67
2022-04-11,True,T03,0.0,-1558027.36,-3016547.16,1838249.39,0.0,8165.9,0.0,-754171.38,-0.0,-3482330.62,10926002.09
2022-04-11,True,T04,0.0,-5806789.79,-1835241.98,1930161.86,0.0,30055.35,0.0,-819563.5,-0.0,-6501378.07,-5774119.56
2022-04-12,True,BOOK,-407085.24,-1368942.53,-4726359.2,2518879.09,0.0,1112943.61,0.0,3744288.24,-0.0,873723.98,50124469.88
2022-04-12,True,T01,0.0,-434529.75,-3690930.23,1274613.51,0.0,231670.11,0.0,2020156.69,-0.0,-599019.67,2540311.03
2022-04-12,True,T02,0.0,7075.63,1794284.22,0.0,0.0,373563.28,0.0,-319806.59,-0.0,1855116.54,42814649.21
2022-04-12,True,T03,0.0,-205743.23,-1759343.41,606958.82,0.0,108257.51,0.0,1002104.56,0.0,-247765.76,10678236.32
2022-04-12,True,T04,-407085.24,-735745.18,-1070369.77,637306.76,0.0,399452.71,0.0,1041833.59,0.0,-134607.13,-5908726.69
2022-04-13,True,BOOK,-116600.0,-521233.08,967774.1,2533439.05,0.0,58100.34,0.0,250888.13,-0.0,3172368.52,53296838.4
2022-04-13,True,T01,0.0,-166565.01,755758.61,1281981.2,0.0,12523.38,0.0,100546.66,0.0,1984244.85,4524555.88
2022-04-13,True,T02,-116600.0,2642.88,-367399.45,0.0,0.0,19079.06,0.0,-20830.09,-0.0,-483107.62,42331541.6
2022-04-13,True,T03,0.0,-78874.15,360244.94,610467.24,0.0,5841.24,0.0,88364.98,0.0,986044.25,11664280.58
2022-04-13,True,T04,0.0,-278436.8,219170.0,640990.6,0.0,20656.66,0.0,82806.58,-0.0,685187.04,-5223539.65
2022-04-14,True,BOOK,-188557.73,2155525.82,-198144.19,2558555.13,-8901.78,-284529.0,0.0,-849850.96,0.0,3184097.3,56480935.7
2022-04-14,True,T01,0.0,689922.99,-154735.68,1294690.55,0.0,-47939.09,0.0,-493357.14,0.0,1288581.64,5813137.51
2022-04-14,True,T02,0.0,208.83,75222.17,0.0,0.0,-135962.14,0.0,52480.64,-0.0,-8050.5,42323491.1
2022-04-14,True,T03,0.0,326734.99,-73757.34,616519.31,0.0,-22373.09,0.0,-194664.72,0.0,652459.15,12316739.73
2022-04-14,True,T04,-188557.73,1138659.01,-44873.35,647345.27,-8901.78,-78254.68,0.0,-214309.73,0.0,1251107.02,-3972432.63
2022-04-19,True,BOOK,0.0,5321242.9,16521708.9,12540512.62,0.0,1831334.74,0.0,-4340161.66,-0.0,31874637.5,88355573.2
2022-04-19,True,T01,0.0,1714424.72,12902209.16,6345801.56,0.0,321119.84,0.0,-2585088.93,-0.0,18698466.35,24511603.86
2022-04-19,True,T02,0.0,517.06,-6272193.95,0.0,0.0,822733.72,0.0,216523.22,0.0,-5232419.94,37091071.16
2022-04-19,True,T03,0.0,812000.23,6150053.03,3021810.27,0.0,151092.15,0.0,-934876.41,-0.0,9200079.28,21516819.0
2022-04-19,True,T04,0.0,2794300.88,3741640.66,3172900.78,0.0,536389.03,0.0,-1036719.54,-0.0,9208511.81,5236079.18
2022-04-20,True,BOOK,-0.0,-4713603.15,-13204648.56,2427951.28,0.0,-806048.15,0.0,-2281598.65,0.0,-18577947.23,69777625.97
2022-04-20,True,T01,0.0,-1804736.89,-9695359.37,1228601.85,0.0,-151424.64,0.0,-1223580.75,0.0,-11646499.8,12865104.06
2022-04-20,True,T02,-0.0,727928.65,3923819.67,0.0,0.0,-329842.32,0.0,-82922.14,0.0,4238983.85,41330055.01
2022-04-20,True,T03,-0.0,-855137.09,-4621454.64,585048.5,0.0,-71051.01,0.0,-529366.29,-0.0,-5491960.53,16024858.47
2022-04-20,True,T04,-0.0,-2781657.81,-2811654.22,614300.93,0.0,-253730.18,0.0,-445729.46,0.0,-5678470.75,-442391.57
2022-04-21,True,BOOK,50971933.22,-4282971.78,656166.03,2436348.12,0.0,590517.7,0.0,7742079.29,0.0,58114072.59,127891698.55
2022-04-21,True,T01,0.0,-2180301.51,7401.19,1232850.86,0.0,420746.0,0.0,3860672.47,-0.0,3341369.0,16206473.06
2022-04-21,True,T02,0.0,-1119889.65,643090.6,0.0,0.0,-27866.59,0.0,738073.17,-0.0,233407.54,41563462.54
2022-04-21,True,T03,0.0,-1040842.47,3527.9,587071.84,0.0,201227.71,0.0,1863431.52,0.0,1614416.5,17639274.98
2022-04-21,True,T04,0.0,58061.84,2146.34,616425.43,0.0,-3589.42,0.0,1279902.13,0.0,1952946.33,1510554.76
2022-04-21,True,T05,50971933.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50971933.22,50971933.22
2022-04-22,True,BOOK,0.0,-817899.67,187569.53,2422947.26,0.0,1051112.96,0.0,529804.08,0.0,3373534.17,131265232.72
2022-04-22,True,T01,0.0,-456265.58,504777.4,1226069.7,0.0,231374.98,0.0,368486.08,0.0,1874442.6,18080915.66
2022-04-22,True,T02,0.0,546388.35,-233602.43,0.0,0.0,285378.17,0.0,-61864.4,0.0,536299.69,42099762.23
2022-04-22,True,T03,0.0,-216204.14,240610.56,583842.71,0.0,122996.35,0.0,199063.88,0.0,930309.37,18569584.34
2022-04-22,True,T04,0.0,-697877.76,146385.45,613034.85,0.0,383048.79,0.0,236289.96,-0.0,680881.28,2191436.04
2022-04-22,True,T05,0.0,6059.46,-470601.45,0.0,0.0,28314.67,0.0,-212171.45,-0.0,-648398.76,50323534.45
2022-04-25,True,BOOK,19260042.36,-5584395.25,-865609.65,6954300.03,0.0,640400.03,0.0,-772921.09,-0.0,19631816.43,150897049.15
2022-04-25,True,T01,19454328.21,-3977094.02,973845.87,3519043.39,0.0,150982.68,0.0,-602683.47,-0.0,19518422.67,37599338.33
2022-04-25,True,T02,-194285.85,6246177.34,-1678056.8,0.0,0.0,129862.52,0.0,5644.51,-0.0,4509341.72,46609103.95
2022-04-25,True,T03,0.0,-1884713.01,464199.87,1675734.95,0.0,71166.38,0.0,-215926.35,-0.0,110461.83,18680046.17
2022-04-25,True,T04,0.0,-6019854.54,282415.3,1759521.69,0.0,241227.83,0.0,-144256.58,-0.0,-3880946.29,-1689510.25
2022-04-25,True,T05,0.0,51088.98,-908013.89,0.0,0.0,47160.62,0.0,184300.8,-0.0,-625463.5,49698070.96
2022-04-26,True,BOOK,12787774.35,-155819.96,1159667.77,1544227.12,0.0,-84728.71,0.0,-1785133.04,0.0,13465987.53,164363036.68
2022-04-26,True,T01,0.0,-928275.47,3266757.82,393075.99,0.0,122530.03,0.0,-1334228.09,0.0,1519860.28,39119198.61
2022-04-26,True,T02,0.0,119646.9,-1565787.64,0.0,0.0,-114589.58,0.0,-514940.77,0.0,-2075671.1,44533432.85
2022-04-26,True,T03,12787774.35,160153.43,1556843.19,561537.13,0.0,-18558.99,0.0,40337.57,0.0,15088086.69,33768132.86
2022-04-26,True,T04,0.0,496727.71,947170.33,589613.99,0.0,-61970.25,0.0,68887.88,0.0,2040429.66,350919.4
2022-04-26,True,T05,0.0,-4072.53,-3045315.93,0.0,0.0,-12139.92,0.0,-45189.63,0.0,-3106718.0,46591352.95
2022-04-27,True,BOOK,0.0,-48645.1,2270852.69,981636.49,0.0,133066.6,0.0,2171481.22,-0.0,5508391.9,169871428.58
2022-04-27,True,T01,0.0,-22851.84,-1602975.44,392654.59,0.0,12699.84,0.0,-20532.98,-0.0,-1241005.83,37878192.79
2022-04-27,True,T02,0.0,-75598.51,3077516.42,0.0,0.0,141960.4,0.0,-52993.13,-0.0,3090885.18,47624318.03
2022-04-27,True,T03,0.0,148755.1,-2292942.56,0.0,0.0,-92819.43,0.0,2208271.95,-0.0,-28734.93,33739397.93
2022-04-27,True,T04,0.0,-99793.57,-1394588.63,588981.89,0.0,59624.47,0.0,130297.07,-0.0,-715478.76,-364559.36
2022-04-27,True,T05,0.0,843.71,4483842.9,0.0,0.0,11601.32,0.0,-93561.69,0.0,4402726.24,50994079.19
2022-04-28,True,BOOK,-1192701.52,-2386903.58,-1192428.2,971729.62,0.0,244673.92,0.0,-81995.52,0.0,-3637625.27,166233803.3
2022-04-28,True,T01,0.0,-320022.52,875583.47,388691.85,0.0,14959.16,0.0,-47721.87,0.0,911490.08,38789682.86
2022-04-28,True,T02,0.0,-694113.18,-380587.21,0.0,0.0,147016.95,0.0,-40773.22,0.0,-968456.67,46655861.36
2022-04-28,True,T03,0.0,0.0,0.0,0.0,0.0,-80.04,0.0,-28666.25,0.0,-28746.29,33710651.64
2022-04-28,True,T04,0.0,-1384509.67,761757.61,583037.77,0.0,69327.3,0.0,91031.76,0.0,120644.78,-243914.58
2022-04-28,True,T05,-1192701.52,11741.8,-2449182.07,0.0,0.0,13450.56,0.0,-55865.93,-0.0,-3672557.17,47321522.02
2022-04-29,True,BOOK,0.0,-1564038.55,1085869.09,964249.53,0.0,-724576.12,0.0,-844030.89,-0.0,-1082526.95,165151276.35
2022-04-29,True,T01,0.0,-249409.95,-577713.83,385699.81,0.0,-47926.62,0.0,-766048.88,0.0,-1255399.48,37534283.39
2022-04-29,True,T02,0.0,-264808.36,550212.82,0.0,0.0,-408313.14,0.0,126579.52,-0.0,3670.85,46659532.21
2022-04-29,True,T03,0.0,0.0,0.0,0.0,0.0,254.15,0.0,-35377.64,-0.0,-35123.49,33675528.15
2022-04-29,True,T04,0.0,-1069190.9,-502611.03,578549.72,0.0,-228318.14,0.0,-989532.27,0.0,-2211102.62,-2455017.2
2022-04-29,True,T05,0.0,19370.64,1615981.13,0.0,0.0,-40272.38,0.0,820348.38,-0.0,2415427.79,49736949.81
2022-05-03,True,BOOK,0.0,-6311154.83,7503896.84,3672995.57,0.0,358495.2,0.0,1289441.65,0.0,6513674.42,171664950.78
2022-05-03,True,T01,0.0,-1214601.34,-89681.29,1469198.23,0.0,25678.0,0.0,1089523.57,-0.0,1280117.18,38814400.57
2022-05-03,True,T02,0.0,18490.02,130037.86,0.0,0.0,189761.78,0.0,-318876.56,0.0,19413.1,46678945.31
2022-05-03,True,T03,0.0,0.0,0.0,0.0,0.0,-137.47,0.0,-261291.69,-0.0,-261429.16,33414098.99
2022-05-03,True,T04,0.0,-5159542.99,-78022.72,2203797.34,0.0,119753.71,0.0,2296521.05,-0.0,-617493.6,-3072510.8
2022-05-03,True,T05,0.0,44499.48,7541562.98,0.0,0.0,23439.18,0.0,-1516434.73,0.0,6093066.9,55830016.71
2022-05-04,True,BOOK,0.0,940928.77,-6147846.0,933985.82,0.0,-1100339.23,0.0,102996.66,0.0,-5270273.98,166394676.8
2022-05-04,True,T01,0.0,176089.16,-1323906.95,373594.33,0.0,-84108.44,0.0,-79446.01,0.0,-937777.91,37876622.65
2022-05-04,True,T02,0.0,47738.94,1919665.07,0.0,0.0,-575359.7,0.0,39152.59,0.0,1431196.9,48110142.21
2022-05-04,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65357.29,0.0,-65357.29,33348741.7
2022-05-04,True,T04,0.0,722650.9,-1151799.04,560391.49,0.0,-374081.75,0.0,60580.52,0.0,-182257.89,-3254768.69
2022-05-04,True,T05,0.0,-5550.22,-5591805.08,0.0,0.0,-66789.33,0.0,148066.85,-0.0,-5516077.79,50313938.91
2022-05-05,True,BOOK,0.0,-682085.16,7425335.17,927750.44,0.0,-299658.16,0.0,-389299.37,0.0,6982042.91,173376719.71
2022-05-05,True,T01,0.0,-122063.19,885670.68,371100.18,0.0,-23113.85,0.0,-272187.8,-0.0,839406.02,38716028.67
2022-05-05,True,T02,0.0,-66944.99,-1284222.49,0.0,0.0,-156445.34,0.0,7926.5,-0.0,-1499686.32,46610455.89
2022-05-05,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65357.29,-0.0,-65357.29,33283384.41
2022-05-05,True,T04,0.0,-496598.76,770533.49,556650.26,0.0,-101841.33,0.0,-278601.9,-0.0,450141.77,-2804626.91
2022-05-05,True,T05,0.0,3521.77,7053353.49,0.0,0.0,-18257.64,0.0,218921.12,0.0,7257538.73,57571477.65
2022-05-06,True,BOOK,0.0,-5068314.95,2992930.64,899377.66,0.0,2903545.69,0.0,350255.88,-0.0,2077794.93,175454514.64
2022-05-06,True,T01,0.0,-870124.43,-474382.56,359751.07,0.0,234828.74,0.0,295873.69,0.0,-454053.5,38261975.17
2022-05-06,True,T02,0.0,-712944.07,687854.72,0.0,0.0,1534256.21,0.0,-76812.44,-0.0,1432354.41,48042810.3
2022-05-06,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65357.29,0.0,-65357.29,33218027.12
2022-05-06,True,T04,0.0,-3510647.26,-412712.83,539626.6,0.0,943295.01,0.0,569879.25,-0.0,-1870559.23,-4675186.15
2022-05-06,True,T05,0.0,25400.81,3192171.32,0.0,0.0,191165.75,0.0,-373327.32,-0.0,3035410.55,60606888.2
2022-05-09,True,BOOK,4466776.61,-7930001.74,6432817.98,2608503.13,0.0,2259719.23,0.0,-156032.57,-0.0,7681782.65,183136297.29
2022-05-09,True,T01,4466776.61,-1307366.18,-1383326.69,1043401.25,0.0,179372.55,0.0,-59596.53,-0.0,2939261.02,41201236.19
2022-05-09,True,T02,0.0,-1420165.59,2005823.7,0.0,0.0,1210565.81,0.0,-87265.01,-0.0,1708958.9,49751769.2
2022-05-09,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196071.87,0.0,-196071.87,33021955.26
2022-05-09,True,T04,0.0,-5236858.78,-1203494.22,1565101.88,0.0,731484.9,0.0,288901.09,-0.0,-3854865.12,-8530051.27
2022-05-09,True,T05,0.0,34388.8,7013815.19,0.0,0.0,138295.98,0.0,-102000.26,-0.0,7084499.72,67691387.92
2022-05-10,True,BOOK,426295.22,-465056.75,-6050781.52,519901.0,0.0,-408819.98,0.0,-1047693.07,-0.0,-7026155.11,176110142.18
2022-05-10,True,T01,0.0,1303009.13,-763087.46,0.0,0.0,220777.91,0.0,-892036.69,0.0,-131337.11,41069899.08
2022-05-10,True,T02,0.0,-446185.17,1106144.98,0.0,0.0,-366597.13,0.0,992.67,-0.0,294355.35,50046124.55
2022-05-10,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65672.91,-0.0,-65672.91,32956282.35
2022-05-10,True,T04,0.0,-1330075.2,-663686.99,519901.0,0.0,-221378.01,0.0,-330130.52,0.0,-2025369.71,-10555420.98
2022-05-10,True,T05,-187450.0,8194.49,-5730152.05,0.0,0.0,-41622.76,0.0,239154.37,-0.0,-5711875.95,61979511.97
2022-05-10,True,T06,613745.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,613745.22,613745.22
2022-05-11,True,BOOK,0.0,4119511.35,-3253108.36,1076029.8,0.0,-207662.76,0.0,-503993.55,0.0,1230776.48,177340918.66
2022-05-11,True,T01,0.0,0.0,0.0,0.0,0.0,-3395.66,0.0,-118184.03,-0.0,-121579.69,40948319.39
2022-05-11,True,T02,0.0,1035649.84,-3143607.97,0.0,0.0,-94932.49,0.0,-9968.71,0.0,-2212859.33,47833265.22
2022-05-11,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65672.91,0.0,-65672.91,32890609.44
