snapshot_id,snapshot_date,variant,horizon_bdays,path_id,lme_cash_logret,usdinr_logret,freight_logret,pnl_inr
ATH_PLUS_1,2022-03-08,normal_window,10,60,0.155681001499,0.00455438917,-0.017595056974,83333192.36
ATH_PLUS_1,2022-03-08,normal_window,10,61,-0.109904011069,0.00444521679,0.015893460851,-51582265.57
ATH_PLUS_1,2022-03-08,normal_window,10,62,-0.003778318163,0.006495474866,0.007160889377,-2003990.01
ATH_PLUS_1,2022-03-08,normal_window,10,63,-0.044518304247,-0.008660459995,0.024275836677,-21695418.93
ATH_PLUS_1,2022-03-08,normal_window,10,64,0.016636650443,-0.00177257714,0.01529606413,7876711.21
ATH_PLUS_1,2022-03-08,normal_window,10,65,-0.000739413759,0.008332017636,0.000802778845,-368163.64
ATH_PLUS_1,2022-03-08,normal_window,10,66,0.047602288299,0.008077579599,0.008585551414,23920383.76
ATH_PLUS_1,2022-03-08,normal_window,10,67,0.066819265927,0.011064160715,-0.004010399691,34355715.75
ATH_PLUS_1,2022-03-08,normal_window,10,68,-0.119628128302,0.00496696407,0.027341609816,-56130625.26
ATH_PLUS_1,2022-03-08,normal_window,10,69,-0.088277231039,0.008047575912,-0.012743647233,-41465145.2
ATH_PLUS_1,2022-03-08,normal_window,10,70,0.156165594479,0.011585533948,-0.034051465314,84561127.81
ATH_PLUS_1,2022-03-08,normal_window,10,71,0.03783307248,0.006108891615,-0.024760384215,19553079.56
ATH_PLUS_1,2022-03-08,normal_window,10,72,0.065487520599,0.003716835581,-0.012267580287,33567239.56
ATH_PLUS_1,2022-03-08,normal_window,10,73,-0.023752357817,-0.015137591091,0.030166463381,-12004025.83
ATH_PLUS_1,2022-03-08,normal_window,10,74,0.039266425908,0.007469931451,-0.022110376518,20262013.86
ATH_PLUS_1,2022-03-08,normal_window,10,75,0.102806484334,0.00245194739,-0.027820664389,53798584.44
ATH_PLUS_1,2022-03-08,normal_window,10,76,0.062922375365,0.006806305785,-0.023597271828,32566070.39
ATH_PLUS_1,2022-03-08,normal_window,10,77,-0.037614822196,-0.005226121463,-0.006113815995,-17880925.79
ATH_PLUS_1,2022-03-08,normal_window,10,78,0.076817648569,-0.009745470007,-0.012193151956,38999303.27
ATH_PLUS_1,2022-03-08,normal_window,10,79,-0.070287816672,-0.009848574351,-0.014634765797,-32654594.07
ATH_PLUS_1,2022-03-08,normal_window,10,80,-0.009781110326,0.023656035419,0.009296669101,-5048402.01
ATH_PLUS_1,2022-03-08,normal_window,10,81,-0.082519966865,-0.019670223851,0.016735691152,-38457537.04
ATH_PLUS_1,2022-03-08,normal_window,10,82,0.037708529338,-0.000821421438,0.011267375331,18578239.69
ATH_PLUS_1,2022-03-08,normal_window,10,83,0.049928082906,-0.000749106879,-0.006196088452,25207265.75
ATH_PLUS_1,2022-03-08,normal_window,10,84,0.100718523006,0.002808440807,-0.01229028565,52355712.62
ATH_PLUS_1,2022-03-08,normal_window,10,85,-0.025211319039,0.006965542433,-0.002812000888,-12216528.45
ATH_PLUS_1,2022-03-08,normal_window,10,86,0.059958874323,0.002452033284,0.022573890022,29879417.56
ATH_PLUS_1,2022-03-08,normal_window,10,87,-0.050244248817,0.010203933285,-0.032779104529,-23552686.15
ATH_PLUS_1,2022-03-08,normal_window,10,88,0.021375940719,-0.000304153139,-0.061881172431,11869752.52
ATH_PLUS_1,2022-03-08,normal_window,10,89,0.001548608164,-0.013442858043,-0.002990146585,789392.97
ATH_PLUS_1,2022-03-08,normal_window,10,90,-0.009764530184,0.011907808963,-0.002345902626,-4748763.05
ATH_PLUS_1,2022-03-08,normal_window,10,91,-0.018509491872,-0.009342320727,-0.012299310908,-8663279.09
ATH_PLUS_1,2022-03-08,normal_window,10,92,0.055992427784,-0.004611931028,0.027593505635,27496482.79
ATH_PLUS_1,2022-03-08,normal_window,10,93,-0.063705959525,-0.012902322499,0.018126620872,-30274391.22
ATH_PLUS_1,2022-03-08,normal_window,10,94,0.082045298452,-0.0024011193,-0.034629030903,42534733.73
ATH_PLUS_1,2022-03-08,normal_window,10,95,0.015123550545,0.011361685834,-0.017362879742,7947079.79
ATH_PLUS_1,2022-03-08,normal_window,10,96,-0.019786060181,0.001722775701,0.012802644117,-9893077.18
ATH_PLUS_1,2022-03-08,normal_window,10,97,-0.11080183509,7.14474e-05,0.057685272688,-52685957.6
ATH_PLUS_1,2022-03-08,normal_window,10,98,0.024444651433,-0.006029477328,0.027819527314,11447295.55
ATH_PLUS_1,2022-03-08,normal_window,10,99,0.011032508945,-0.008842293783,0.015087928994,5052659.18
ATH_PLUS_1,2022-03-08,normal_window,10,100,0.081083182033,0.013430241838,0.004872959488,41879151.91
ATH_PLUS_1,2022-03-08,normal_window,10,101,0.065775826957,-0.012099310649,-0.025168851989,33429867.58
ATH_PLUS_1,2022-03-08,normal_window,10,102,0.027404227584,-0.013171607012,-0.001207923963,13443556.98
ATH_PLUS_1,2022-03-08,normal_window,10,103,0.153545467926,0.00547193684,0.019840371117,81377042.81
ATH_PLUS_1,2022-03-08,normal_window,10,104,0.056048189845,-0.001151684228,-0.00861842798,28407384.91
ATH_PLUS_1,2022-03-08,normal_window,10,105,0.036341946008,-0.010895727789,0.00986274745,17717049.98
ATH_PLUS_1,2022-03-08,normal_window,10,106,-0.054380057675,0.011206102152,-0.000475756255,-26207162.44
ATH_PLUS_1,2022-03-08,normal_window,10,107,-0.06025473609,0.001269357902,0.008142030013,-28873094.61
ATH_PLUS_1,2022-03-08,normal_window,10,108,-0.081613390598,-0.012208681815,0.020654575878,-38412501.53
ATH_PLUS_1,2022-03-08,normal_window,10,109,-0.05821992811,0.020817282877,0.002599607899,-28327368.26
ATH_PLUS_1,2022-03-08,normal_window,10,110,-0.025694119093,0.000375969142,0.000505308256,-12449341.27
ATH_PLUS_1,2022-03-08,normal_window,10,111,0.055472147644,-0.011379070785,-0.03754468485,28403013.9
ATH_PLUS_1,2022-03-08,normal_window,10,112,0.052076625162,0.008649482057,-0.012617638447,26716768.74
ATH_PLUS_1,2022-03-08,normal_window,10,113,-0.127486247969,0.001034993626,-0.027208607336,-58157255.26
ATH_PLUS_1,2022-03-08,normal_window,10,114,-0.058902608107,0.003079920061,-0.016369324668,-27772382.34
ATH_PLUS_1,2022-03-08,normal_window,10,115,0.014047694833,0.007351757982,-0.013585375855,7289166.16
ATH_PLUS_1,2022-03-08,normal_window,10,116,0.031747912442,0.006314562971,0.014754191081,15603457.95
ATH_PLUS_1,2022-03-08,normal_window,10,117,0.041440198439,-0.005663470364,-0.015726235899,20945029.07
ATH_PLUS_1,2022-03-08,normal_window,10,118,0.083221765962,-0.003929902906,-0.012795161531,42636944.64
ATH_PLUS_1,2022-03-08,normal_window,10,119,0.121956734548,-0.004083680606,-0.028042942243,63902518.74
ATH_PLUS_1,2022-03-08,normal_window,10,120,0.070018849569,-0.002789907473,-0.017385316097,35816089.62
ATH_PLUS_1,2022-03-08,normal_window,10,121,-0.052739513113,0.003158994558,0.011906197271,-25513436.89
ATH_PLUS_1,2022-03-08,normal_window,10,122,0.025035883095,-0.013553977708,-0.018975491596,12633010.93
ATH_PLUS_1,2022-03-08,normal_window,10,123,0.032691061778,0.000221252914,0.022153144366,15814540.49
ATH_PLUS_1,2022-03-08,normal_window,10,124,-0.042110668894,0.008912807748,-0.014851167361,-20061004.09
ATH_PLUS_1,2022-03-08,normal_window,10,125,0.096716788943,-0.000889739969,0.002457047712,49679385.51
ATH_PLUS_1,2022-03-08,normal_window,10,126,0.015936204996,-0.00781394584,0.047932161072,6757984.51
ATH_PLUS_1,2022-03-08,normal_window,10,127,-0.040148069779,0.000355708145,-0.030256468875,-18659104.87
ATH_PLUS_1,2022-03-08,normal_window,10,128,0.008790820107,0.004782883689,0.017309748437,3982123.3
ATH_PLUS_1,2022-03-08,normal_window,10,129,0.131020674069,0.000870947572,-0.009429971817,68884156.52
ATH_PLUS_1,2022-03-08,normal_window,10,130,-0.088594549044,0.003633205393,-0.037804280048,-40908713.8
ATH_PLUS_1,2022-03-08,normal_window,10,131,-0.056778199013,-0.007300613213,0.000685178637,-26886929.18
ATH_PLUS_1,2022-03-08,normal_window,10,132,0.173265192448,0.009885669794,-0.000871986408,93691707.62
ATH_PLUS_1,2022-03-08,normal_window,10,133,-0.000846048491,-0.001902972749,-0.010419688516,-195865.19
ATH_PLUS_1,2022-03-08,normal_window,10,134,-0.063232454476,-0.000913063289,0.003800805203,-30091635.66
ATH_PLUS_1,2022-03-08,normal_window,10,135,0.038471987537,-0.012102221374,-0.01614020461,19312009.25
ATH_PLUS_1,2022-03-08,normal_window,10,136,-0.129970661124,-0.006211346989,0.039018019778,-60229669.81
ATH_PLUS_1,2022-03-08,normal_window,10,137,-0.10984099907,-0.005375954925,0.04272453861,-51655099.9
ATH_PLUS_1,2022-03-08,normal_window,10,138,-0.04421989661,0.002049212033,-0.044304464314,-20315290.63
ATH_PLUS_1,2022-03-08,normal_window,10,139,-0.00817498249,-0.012466537216,0.018734821383,-4362268.94
ATH_PLUS_1,2022-03-08,normal_window,10,140,0.099139174869,0.007282475353,-0.018069363831,51859040.07
ATH_PLUS_1,2022-03-08,normal_window,10,141,0.02873631565,-0.004276374754,0.023880827743,13707657.74
ATH_PLUS_1,2022-03-08,normal_window,10,142,0.014426016372,-0.004944025403,-0.02913976265,7690004.01
ATH_PLUS_1,2022-03-08,normal_window,10,143,-0.071667785994,0.013485084748,-0.061264655123,-33050333.2
ATH_PLUS_1,2022-03-08,normal_window,10,144,0.058703021005,-0.006438572407,0.01682202568,29075182.42
ATH_PLUS_1,2022-03-08,normal_window,10,145,0.043915101184,0.003476404104,-0.020877663634,22532237.67
ATH_PLUS_1,2022-03-08,normal_window,10,146,-0.006049043435,-0.002943977816,0.032309482286,-3652591.6
ATH_PLUS_1,2022-03-08,normal_window,10,147,-0.063181364449,-0.012335630612,0.012528746904,-29932149.0
ATH_PLUS_1,2022-03-08,normal_window,10,148,0.158360403372,-0.002832205883,-0.007369034657,84024224.19
ATH_PLUS_1,2022-03-08,normal_window,10,149,-0.051902131646,0.013061544725,-0.006755012715,-24950165.51
ATH_PLUS_1,2022-03-08,normal_window,10,150,-0.013651780009,-0.005900652971,-0.005209240883,-6507126.71
ATH_PLUS_1,2022-03-08,normal_window,10,151,0.009543616052,0.00192237246,0.003111512581,4646181.97
ATH_PLUS_1,2022-03-08,normal_window,10,152,-0.013038216284,0.000424139976,0.025250380602,-6898587.81
ATH_PLUS_1,2022-03-08,normal_window,10,153,0.029037964532,0.008621735695,0.011081259444,14342502.78
ATH_PLUS_1,2022-03-08,normal_window,10,154,0.012109645569,0.013531304322,-0.018923711995,6483283.97
ATH_PLUS_1,2022-03-08,normal_window,10,155,0.100994512088,-0.000148844737,-2.0541465e-05,52084941.74
ATH_PLUS_1,2022-03-08,normal_window,10,156,-0.032042196492,-0.014878185702,0.010762058214,-15482937.6
ATH_PLUS_1,2022-03-08,normal_window,10,157,0.02770553499,0.009200551373,0.03534697183,13137772.92
ATH_PLUS_1,2022-03-08,normal_window,10,158,-0.029465085078,-0.005521157499,0.001209586446,-14189615.07
ATH_PLUS_1,2022-03-08,normal_window,10,159,-0.101047481678,-0.000842646974,0.018534700496,-47473268.05
ATH_PLUS_1,2022-03-08,normal_window,10,160,0.013365702403,-0.001548390535,0.0193789759,6165092.12
ATH_PLUS_1,2022-03-08,normal_window,10,161,-0.042199012494,-0.016884576088,0.055047158529,-21134550.78
ATH_PLUS_1,2022-03-08,normal_window,10,162,-0.024441375074,-0.000188023253,-0.006431589873,-11696694.19
ATH_PLUS_1,2022-03-08,normal_window,10,163,0.055299610368,0.011704405219,-0.026242046458,28779486.98
ATH_PLUS_1,2022-03-08,normal_window,10,164,0.081569392256,-0.00141849017,-0.058986935802,42821692.74
ATH_PLUS_1,2022-03-08,normal_window,10,165,0.028681177965,-0.022655595825,-0.015444595185,14224718.4
ATH_PLUS_1,2022-03-08,normal_window,10,166,0.004418948726,0.006531916878,-0.002939022145,2259642.77
ATH_PLUS_1,2022-03-08,normal_window,10,167,-0.097241313456,0.007265091081,-0.025434230028,-45199976.06
ATH_PLUS_1,2022-03-08,normal_window,10,168,0.001299996387,0.018777492874,-0.006405168087,821677.8
ATH_PLUS_1,2022-03-08,normal_window,10,169,-0.020492501879,0.002015453373,-0.019542966082,-9544913.34
ATH_PLUS_1,2022-03-08,normal_window,10,170,-0.120519312591,0.020427901193,-0.04907353308,-55723813.23
ATH_PLUS_1,2022-03-08,normal_window,10,171,-0.018507943346,0.009920494381,-0.002041762178,-9017224.11
ATH_PLUS_1,2022-03-08,normal_window,10,172,0.057784589714,-0.003141912977,0.003054781071,28997551.1
ATH_PLUS_1,2022-03-08,normal_window,10,173,0.009799598786,0.008631837633,0.020729844719,4432428.42
ATH_PLUS_1,2022-03-08,normal_window,10,174,0.106886395824,-0.014655280887,0.029815874692,53829672.99
ATH_PLUS_1,2022-03-08,normal_window,10,175,0.046778246429,-0.006698324741,0.014540941609,22995549.91
ATH_PLUS_1,2022-03-08,normal_window,10,176,-0.034851213199,-0.003550900542,-0.036287828538,-15976796.4
ATH_PLUS_1,2022-03-08,normal_window,10,177,0.096374653811,-0.002799875339,-0.006005259781,49577175.29
ATH_PLUS_1,2022-03-08,normal_window,10,178,-0.111039922757,-0.001757978143,-0.029368761707,-50812123.01
ATH_PLUS_1,2022-03-08,normal_window,10,179,-0.01596681902,0.006982274635,0.024998931248,-8351835.21
ATH_PLUS_1,2022-03-08,normal_window,10,180,-0.061842238525,0.004428401154,0.001164898283,-29543777.5
ATH_PLUS_1,2022-03-08,normal_window,10,181,-0.09099941342,-0.004891077997,0.002081076733,-42482117.62
ATH_PLUS_1,2022-03-08,normal_window,10,182,-0.017712596654,-0.002499648621,0.01915084823,-9001239.26
ATH_PLUS_1,2022-03-08,normal_window,10,183,0.057603262504,0.003892310127,-0.011551162977,29432104.59
ATH_PLUS_1,2022-03-08,normal_window,10,184,-0.091053886957,0.006108568775,-0.015279448218,-42586368.15
ATH_PLUS_1,2022-03-08,normal_window,10,185,0.119750037314,-0.009844829342,0.009621147141,61526697.65
ATH_PLUS_1,2022-03-08,normal_window,10,186,0.032531966034,-0.00675607791,0.060343083252,14767322.56
ATH_PLUS_1,2022-03-08,normal_window,10,187,0.083823713687,0.017429428417,0.014337909698,43330498.42
ATH_PLUS_1,2022-03-08,normal_window,10,188,-0.038406982683,-0.001626760915,0.005657767102,-18563573.69
ATH_PLUS_1,2022-03-08,normal_window,10,189,-0.04985825075,0.010059970917,-0.04626170548,-23087867.96
ATH_PLUS_1,2022-03-08,normal_window,10,190,0.104240063651,0.009179481196,-0.053988063259,55501978.5
ATH_PLUS_1,2022-03-08,normal_window,10,191,0.102474737499,0.001833923655,0.008886974189,52804886.82
ATH_PLUS_1,2022-03-08,normal_window,10,192,0.022805055109,0.000343563495,-0.0212880414,11762145.13
ATH_PLUS_1,2022-03-08,normal_window,10,193,-0.093117630398,-0.002946140162,0.005040627334,-43568980.86
ATH_PLUS_1,2022-03-08,normal_window,10,194,-0.068445860514,0.000847453296,-0.018590479867,-32060751.22
ATH_PLUS_1,2022-03-08,normal_window,10,195,-0.095845426047,-0.008005081115,-0.043077753976,-43563343.12
ATH_PLUS_1,2022-03-08,normal_window,10,196,0.020282260469,-0.000985616278,-0.028905650564,10640557.75
ATH_PLUS_1,2022-03-08,normal_window,10,197,0.025101437733,0.006736664696,-0.01407008214,12856800.79
ATH_PLUS_1,2022-03-08,normal_window,10,198,-0.151291278033,0.000126175695,0.037913132943,-69658358.53
ATH_PLUS_1,2022-03-08,normal_window,10,199,0.025517166216,0.000638197808,0.028359283506,12062970.65
ATH_PLUS_1,2022-03-08,normal_window,10,200,0.019205716384,-0.002798970943,-0.010237414283,9691122.8
ATH_PLUS_1,2022-03-08,normal_window,10,201,-0.010466377904,0.001419852988,0.040295798698,-5988862.31
ATH_PLUS_1,2022-03-08,normal_window,10,202,-0.063831177579,0.004376319126,-0.043682106613,-29519092.58
ATH_PLUS_1,2022-03-08,normal_window,10,203,0.031742166893,-0.007967999647,-0.001763647949,15707351.18
ATH_PLUS_1,2022-03-08,normal_window,10,204,0.064097345892,-0.006495675731,0.017300723386,31856554.4
ATH_PLUS_1,2022-03-08,normal_window,10,205,-0.123986494153,-0.000676370047,-0.005422458684,-57006891.82
ATH_PLUS_1,2022-03-08,normal_window,10,206,0.056951152927,-0.00390125967,-0.010770787096,28836546.08
ATH_PLUS_1,2022-03-08,normal_window,10,207,-0.065446182994,-0.013327001033,0.047215810762,-31685454.92
ATH_PLUS_1,2022-03-08,normal_window,10,208,0.068009075259,-0.008690472502,0.017524712352,33808772.9
ATH_PLUS_1,2022-03-08,normal_window,10,209,-0.042692186089,-0.012382312078,-0.008365152691,-20080067.11
ATH_PLUS_1,2022-03-08,normal_window,10,210,0.037506541279,0.005145964814,0.048678204508,17768014.37
ATH_PLUS_1,2022-03-08,normal_window,10,211,-0.157834833517,-0.000471260329,-0.03113297769,-70883941.78
ATH_PLUS_1,2022-03-08,normal_window,10,212,0.007768865729,0.000145497953,-0.016302115186,4169594.35
ATH_PLUS_1,2022-03-08,normal_window,10,213,-0.003450836284,-0.005226610268,0.012887313914,-1964732.18
ATH_PLUS_1,2022-03-08,normal_window,10,214,0.10733374901,-0.002905942369,-0.035124095643,56110635.7
ATH_PLUS_1,2022-03-08,normal_window,10,215,-0.022561607781,-0.002101450275,-0.011462353385,-10673127.99
ATH_PLUS_1,2022-03-08,normal_window,10,216,0.018038202647,0.00424796379,-0.020548429829,9404371.82
ATH_PLUS_1,2022-03-08,normal_window,10,217,0.086756384959,-0.000922980971,-0.009507690541,44585701.55
ATH_PLUS_1,2022-03-08,normal_window,10,218,0.163078203371,0.001277129784,0.018241209854,86545416.01
ATH_PLUS_1,2022-03-08,normal_window,10,219,0.057468418346,0.006139045424,-0.002840219366,29245719.93
ATH_PLUS_1,2022-03-08,normal_window,10,220,-0.054193101641,0.009213573394,-0.006535265788,-25940550.57
ATH_PLUS_1,2022-03-08,normal_window,10,221,-0.128558709088,-0.002843444093,0.007755426969,-59138270.52
ATH_PLUS_1,2022-03-08,normal_window,10,222,0.129745812446,-0.002219671968,0.002697597945,67698033.77
ATH_PLUS_1,2022-03-08,normal_window,10,223,-0.005917049952,0.009297302923,0.009547969237,-3109748.98
ATH_PLUS_1,2022-03-08,normal_window,10,224,-0.060380936273,0.008786169158,0.011340725039,-29206290.68
ATH_PLUS_1,2022-03-08,normal_window,10,225,-0.080551376552,0.004693815641,0.016437958164,-38463179.55
ATH_PLUS_1,2022-03-08,normal_window,10,226,-0.05969438224,0.012838672827,-0.006880560471,-28601348.49
ATH_PLUS_1,2022-03-08,normal_window,10,227,-0.083024538192,-0.002772283374,0.026729798168,-39528195.39
ATH_PLUS_1,2022-03-08,normal_window,10,228,0.031918707569,-0.008021384055,-0.02849684385,16353518.14
ATH_PLUS_1,2022-03-08,normal_window,10,229,0.103850372783,0.000182364372,0.021652127515,53185461.67
ATH_PLUS_1,2022-03-08,normal_window,10,230,-0.105407921235,0.004918972528,0.015232675165,-49602721.09
ATH_PLUS_1,2022-03-08,normal_window,10,231,-0.052757654951,-0.003119482804,0.003096487508,-25183835.07
ATH_PLUS_1,2022-03-08,normal_window,10,232,-0.145411589979,-0.018626287609,0.03281686146,-65846731.08
ATH_PLUS_1,2022-03-08,normal_window,10,233,0.078921807953,-0.003329324645,0.016282246697,39764717.24
ATH_PLUS_1,2022-03-08,normal_window,10,234,-0.154757581565,-0.02072260899,0.021777356385,-69336860.99
ATH_PLUS_1,2022-03-08,normal_window,10,235,0.02515516812,0.008096553681,-0.015661578664,12937677.99
ATH_PLUS_1,2022-03-08,normal_window,10,236,0.017916496466,0.017848699364,0.011785874368,8794356.88
ATH_PLUS_1,2022-03-08,normal_window,10,237,0.098773303707,-0.00322890877,-0.009641037386,50924162.41
ATH_PLUS_1,2022-03-08,normal_window,10,238,-0.034628740716,0.01673610811,0.008889248256,-17130482.76
ATH_PLUS_1,2022-03-08,normal_window,10,239,-0.129132676016,-0.009115757333,0.027580366455,-59451918.68
ATH_PLUS_1,2022-03-08,normal_window,10,240,-0.036255685103,-0.001989173489,0.013934268351,-17721929.47
ATH_PLUS_1,2022-03-08,normal_window,10,241,-0.033012828236,-0.017389934198,-0.007727333816,-15511996.75
ATH_PLUS_1,2022-03-08,normal_window,10,242,0.060346506511,-0.02038826819,0.003055723268,29777430.76
ATH_PLUS_1,2022-03-08,normal_window,10,243,-0.040680180024,0.002365514751,-0.030605801762,-18936991.61
ATH_PLUS_1,2022-03-08,normal_window,10,244,-0.038603556312,0.0194235621,0.018644539471,-19302714.45
ATH_PLUS_1,2022-03-08,normal_window,10,245,-0.035188276101,0.001864821763,0.015190541586,-17305161.14
ATH_PLUS_1,2022-03-08,normal_window,10,246,0.003479296019,0.000469900263,-0.03559115053,2457980.74
