week_end,value_date,grade,lane,in_window,lme_3m_usd_t,usdinr,usdinr_goods,customs_usdinr_import,customs_fx_src,grade_factor,freight_base_usd_t,freight_src,mcx_contract,mcx_anchor_inr_kg,cfr_usd_t,payload_scale,freight_usd_t,fob_usd_t,insurance_usd_t,cif_usd_t,av_customs_inr_t,goods_inr_t,bcd_inr_t,sws_inr_t,igst_inr_t,port_inr_t,finance_inr_t,igst_finance_inr_t,landed_inr_t,recovery_frac,anchor_inr_t,byproduct_inr_t,conversion_inr_t,net_arb_inr_t,margin_threshold_inr_t,window_open,open_base,open_pit_mix,open_conv18k,trade_eligible,net_arb_pit_mix_inr_t,net_arb_conv18k_inr_t,net_arb_usd_t
2022-01-21,2022-01-21,taint_tabor,JEA_NSA,False,3061.0,74.3911,74.6097,75.2094,MARKUP_FALLBACK,0.747774,25.08,WCI_REPORTED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M1,248.2337,2288.9368,1.25,31.35,2257.5868,2.5178,2291.4546,172338.93,170964.74,4308.47,430.85,31874.09,2148.78,1829.25,373.32,180055.41,0.897092,239233.7,0.0,10765.1,23794.12,5000.0,True,True,True,True,True,21414.97,18411.57,319.8517
2022-01-21,2022-01-21,taint_tabor,USEC_MUN,False,3061.0,74.3911,74.6097,75.2094,MARKUP_FALLBACK,0.747774,111.22,WCI_REPORTED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M2,248.9243,2288.9368,1.0,111.22,2177.7168,2.5178,2291.4546,172338.93,170964.74,4308.47,430.85,31874.09,2650.0,3338.38,373.32,182065.76,0.897092,239924.3,0.0,10765.1,22403.31,5000.0,True,True,True,True,True,20003.97,17020.75,301.1557
2022-01-21,2022-01-21,tense,JEA_NSA,False,3061.0,74.3911,74.6097,75.2094,MARKUP_FALLBACK,0.697774,25.08,WCI_REPORTED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M1,248.2337,2135.8868,1.0,25.08,2110.8068,2.3495,2138.2363,160815.47,159533.17,4020.39,402.04,29742.82,1719.03,1706.93,348.36,167729.91,0.916594,239233.7,0.0,10999.13,40551.13,5000.0,True,True,True,True,True,38171.99,35051.57,545.1073
2022-01-21,2022-01-21,tense,USEC_MUN,False,3061.0,74.3911,74.6097,75.2094,MARKUP_FALLBACK,0.697774,111.22,WCI_REPORTED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M2,248.9243,2135.8868,1.0,111.22,2024.6668,2.3495,2138.2363,160815.47,159533.17,4020.39,402.04,29742.82,2650.0,3115.16,348.36,170069.11,0.916594,239924.3,0.0,10999.13,38844.94,5000.0,True,True,True,True,True,36445.61,33345.37,522.1719
2022-01-28,2022-01-28,zorba,JEA_NSA,False,3085.5,75.0597,75.279,75.8854,MARKUP_FALLBACK,0.748677,24.36,WCI_REPORTED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M1,252.7695,2310.0442,0.961538,23.4231,2286.6211,2.541,2312.5852,175491.35,174089.1,4387.28,438.73,32457.13,1653.94,1862.68,380.15,182811.88,0.865458,243769.5,9171.23,10385.5,26946.12,5000.0,True,True,True,True,True,19445.03,21753.37,358.9958
2022-01-28,2022-01-28,zorba,USEC_MUN,False,3085.5,75.0597,75.279,75.8854,MARKUP_FALLBACK,0.748677,108.02,WCI_REPORTED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M2,253.4732,2310.0442,1.0,108.02,2202.0242,2.541,2312.5852,175491.35,174089.1,4387.28,438.73,32457.13,2650.0,3399.39,380.15,185344.65,0.865458,244473.2,9171.23,10385.5,25022.37,5000.0,True,True,True,True,True,17457.65,19829.62,333.3662
2022-01-28,2022-01-28,taint_tabor,JEA_NSA,False,3085.5,75.0597,75.279,75.8854,MARKUP_FALLBACK,0.748677,24.36,WCI_REPORTED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M1,252.7695,2310.0442,1.25,30.45,2279.5942,2.541,2312.5852,175491.35,174089.1,4387.28,438.73,32457.13,2150.12,1862.68,380.15,183308.06,0.897092,243769.5,0.0,10765.1,24610.5,5000.0,True,True,True,True,True,17109.41,19227.95,327.879
2022-01-28,2022-01-28,taint_tabor,USEC_MUN,False,3085.5,75.0597,75.279,75.8854,MARKUP_FALLBACK,0.748677,108.02,WCI_REPORTED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M2,253.4732,2310.0442,1.0,108.02,2202.0242,2.541,2312.5852,175491.35,174089.1,4387.28,438.73,32457.13,2650.0,3399.39,380.15,185344.65,0.897092,244473.2,0.0,10765.1,23205.2,5000.0,True,True,True,True,True,15640.48,17822.64,309.1565
2022-01-28,2022-01-28,tense,JEA_NSA,False,3085.5,75.0597,75.279,75.8854,MARKUP_FALLBACK,0.698677,24.36,WCI_REPORTED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M1,252.7695,2155.7692,1.0,24.36,2131.4092,2.3713,2158.1405,163771.26,162462.66,4094.28,409.43,30289.5,1720.1,1738.28,354.76,170779.51,0.916594,243769.5,0.0,10999.13,41659.03,5000.0,True,True,True,True,True,34157.94,36159.46,555.0119
2022-01-28,2022-01-28,tense,USEC_MUN,False,3085.5,75.0597,75.279,75.8854,MARKUP_FALLBACK,0.698677,108.02,WCI_REPORTED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M2,253.4732,2155.7692,1.0,108.02,2047.7492,2.3713,2158.1405,163771.26,162462.66,4094.28,409.43,30289.5,2650.0,3172.36,354.76,173143.49,0.916594,244473.2,0.0,10999.13,39940.05,5000.0,True,True,True,True,True,32375.33,34440.48,532.1104
2022-02-04,2022-02-04,zorba,JEA_NSA,False,3065.0,74.7073,74.9111,75.5291,MARKUP_FALLBACK,0.749581,24.25,WCI_DERIVED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M1,250.2692,2297.4647,0.961538,23.3173,2274.1474,2.5272,2299.9919,173716.27,172294.92,4342.91,434.29,32128.82,1653.4,1843.49,376.3,180945.31,0.865458,241269.2,9067.52,10385.5,26545.08,5000.0,True,True,True,True,True,14107.22,21352.33,355.3211
2022-02-04,2022-02-04,zorba,USEC_MUN,False,3065.0,74.7073,74.9111,75.5291,MARKUP_FALLBACK,0.749581,107.54,WCI_DERIVED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M2,251.072,2297.4647,1.0,107.54,2189.9247,2.5272,2299.9919,173716.27,172294.92,4342.91,434.29,32128.82,2650.0,3364.37,376.3,183462.79,0.865458,242072.0,9067.52,10385.5,24722.38,5000.0,True,True,True,True,True,12179.02,19529.64,330.9233
2022-02-04,2022-02-04,taint_tabor,JEA_NSA,False,3065.0,74.7073,74.9111,75.5291,MARKUP_FALLBACK,0.749581,24.25,WCI_DERIVED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M1,250.2692,2297.4647,1.25,30.3125,2267.1522,2.5272,2299.9919,173716.27,172294.92,4342.91,434.29,32128.82,2149.41,1843.49,376.3,181441.33,0.897092,241269.2,0.0,10765.1,24234.24,5000.0,True,True,True,True,True,11796.38,18851.68,324.3891
2022-02-04,2022-02-04,taint_tabor,USEC_MUN,False,3065.0,74.7073,74.9111,75.5291,MARKUP_FALLBACK,0.749581,107.54,WCI_DERIVED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M2,251.072,2297.4647,1.0,107.54,2189.9247,2.5272,2299.9919,173716.27,172294.92,4342.91,434.29,32128.82,2650.0,3364.37,376.3,183462.79,0.897092,242072.0,0.0,10765.1,22932.96,5000.0,True,True,True,True,True,10389.59,17550.41,306.9708
2022-02-04,2022-02-04,tense,JEA_NSA,False,3065.0,74.7073,74.9111,75.5291,MARKUP_FALLBACK,0.699581,24.25,WCI_DERIVED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M1,250.2692,2144.2147,1.0,24.25,2119.9647,2.3586,2146.5733,162128.71,160802.17,4053.22,405.32,29985.7,1719.53,1720.52,351.2,169051.96,0.916594,241269.2,0.0,10999.13,41094.81,5000.0,True,True,True,True,True,28656.95,35595.24,550.0776
2022-02-04,2022-02-04,tense,USEC_MUN,False,3065.0,74.7073,74.9111,75.5291,MARKUP_FALLBACK,0.699581,107.54,WCI_DERIVED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M2,251.072,2144.2147,1.0,107.54,2036.6747,2.3586,2146.5733,162128.71,160802.17,4053.22,405.32,29985.7,2650.0,3139.95,351.2,171401.86,0.916594,242072.0,0.0,10999.13,39480.75,5000.0,True,True,True,True,True,26937.38,33981.19,528.4725
2022-02-11,2022-02-11,zorba,JEA_NSA,False,3180.0,75.198,75.3944,76.0252,MARKUP_FALLBACK,0.750484,24.21,WCI_REPORTED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M1,260.9452,2386.5387,0.961538,23.2788,2363.2599,2.6252,2389.1639,181636.61,180129.58,4540.92,454.09,33593.69,1654.15,1927.32,393.46,189099.52,0.865458,251945.2,9469.53,10385.5,28032.51,5000.0,True,True,True,True,True,9799.59,22839.76,372.7826
2022-02-11,2022-02-11,zorba,USEC_MUN,False,3180.0,75.198,75.3944,76.0252,MARKUP_FALLBACK,0.750484,107.33,WCI_REPORTED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M2,261.7829,2386.5387,1.0,107.33,2279.2087,2.6252,2389.1639,181636.61,180129.58,4540.92,454.09,33593.69,2650.0,3517.37,393.46,191685.41,0.865458,252782.9,9469.53,10385.5,26171.61,5000.0,True,True,True,True,True,7784.02,20978.86,348.036
2022-02-11,2022-02-11,taint_tabor,JEA_NSA,False,3180.0,75.198,75.3944,76.0252,MARKUP_FALLBACK,0.750484,24.21,WCI_REPORTED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M1,260.9452,2386.5387,1.25,30.2625,2356.2762,2.6252,2389.1639,181636.61,180129.58,4540.92,454.09,33593.69,2150.4,1927.32,393.46,189595.77,0.897092,251945.2,0.0,10765.1,25657.15,5000.0,True,True,True,True,True,7424.23,20274.6,341.1946
2022-02-11,2022-02-11,taint_tabor,USEC_MUN,False,3180.0,75.198,75.3944,76.0252,MARKUP_FALLBACK,0.750484,107.33,WCI_REPORTED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M2,261.7829,2386.5387,1.0,107.33,2279.2087,2.6252,2389.1639,181636.61,180129.58,4540.92,454.09,33593.69,2650.0,3517.37,393.46,191685.41,0.897092,252782.9,0.0,10765.1,24319.0,5000.0,True,True,True,True,True,5931.42,18936.45,323.3996
2022-02-11,2022-02-11,tense,JEA_NSA,False,3180.0,75.198,75.3944,76.0252,MARKUP_FALLBACK,0.700484,24.21,WCI_REPORTED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M1,260.9452,2227.5387,1.0,24.21,2203.3287,2.4503,2229.989,169535.31,168128.68,4238.38,423.84,31355.56,1720.32,1798.92,367.25,176677.39,0.916594,251945.2,0.0,10999.13,43254.94,5000.0,True,True,True,True,True,25022.02,37755.38,575.214
2022-02-11,2022-02-11,tense,USEC_MUN,False,3180.0,75.198,75.3944,76.0252,MARKUP_FALLBACK,0.700484,107.33,WCI_REPORTED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M2,261.7829,2227.5387,1.0,107.33,2120.2087,2.4503,2229.989,169535.31,168128.68,4238.38,423.84,31355.56,2650.0,3283.03,367.25,179091.18,0.916594,252782.9,0.0,10999.13,41608.98,5000.0,True,True,True,True,True,23221.4,36109.42,553.3257
2022-02-18,2022-02-18,zorba,JEA_NSA,False,3265.0,74.5574,74.7533,76.05,CBIC_NOTIFIED,0.743607,24.26,WCI_REPORTED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M1,267.745,2427.8773,0.961538,23.3269,2404.5504,2.6707,2430.548,184843.17,181691.48,4621.08,462.11,34186.75,1653.17,1944.5,400.41,190772.75,0.865458,258745.0,9639.82,10385.5,32414.51,5000.0,True,True,True,True,True,9461.48,27221.77,434.7592
2022-02-18,2022-02-18,zorba,USEC_MUN,False,3265.0,74.5574,74.7533,76.05,CBIC_NOTIFIED,0.743607,107.55,WCI_REPORTED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M2,268.6051,2427.8773,1.0,107.55,2320.3273,2.6707,2430.548,184843.17,181691.48,4621.08,462.11,34186.75,2650.0,3548.72,400.41,193373.8,0.865458,259605.1,9639.82,10385.5,30557.84,5000.0,True,True,True,True,True,7410.11,25365.1,409.8566
2022-02-18,2022-02-18,taint_tabor,JEA_NSA,False,3265.0,74.5574,74.7533,76.05,CBIC_NOTIFIED,0.743607,24.26,WCI_REPORTED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M1,267.745,2427.8773,1.25,30.325,2397.5523,2.6707,2430.548,184843.17,181691.48,4621.08,462.11,34186.75,2149.11,1944.5,400.41,191268.69,0.897092,258745.0,0.0,10765.1,30084.27,5000.0,True,True,True,True,True,7131.23,24701.72,403.5048
2022-02-18,2022-02-18,taint_tabor,USEC_MUN,False,3265.0,74.5574,74.7533,76.05,CBIC_NOTIFIED,0.743607,107.55,WCI_REPORTED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M2,268.6051,2427.8773,1.0,107.55,2320.3273,2.6707,2430.548,184843.17,181691.48,4621.08,462.11,34186.75,2650.0,3548.72,400.41,193373.8,0.897092,259605.1,0.0,10765.1,28750.76,5000.0,True,True,True,True,True,5603.02,23368.21,385.6191
2022-02-18,2022-02-18,tense,JEA_NSA,False,3265.0,74.5574,74.7533,76.05,CBIC_NOTIFIED,0.693607,24.26,WCI_REPORTED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M1,267.745,2264.6273,1.0,24.26,2240.3673,2.4911,2267.1184,172414.36,169474.58,4310.36,431.04,31888.03,1719.29,1813.76,373.48,178122.51,0.916594,258745.0,0.0,10999.13,48042.48,5000.0,True,True,True,True,True,25089.44,42542.91,644.369
2022-02-18,2022-02-18,tense,USEC_MUN,False,3265.0,74.5574,74.7533,76.05,CBIC_NOTIFIED,0.693607,107.55,WCI_REPORTED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M2,268.6051,2264.6273,1.0,107.55,2157.0773,2.4911,2267.1184,172414.36,169474.58,4310.36,431.04,31888.03,2650.0,3310.1,373.48,180549.56,0.916594,259605.1,0.0,10999.13,46403.78,5000.0,True,True,True,True,True,23256.05,40904.22,622.3901
2022-02-25,2022-02-25,zorba,JEA_NSA,False,3314.0,75.2024,75.4017,76.05,CBIC_NOTIFIED,0.726357,24.51,WCI_REPORTED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M1,273.2448,2407.1476,0.961538,23.5673,2383.5803,2.6479,2409.7954,183264.94,181702.67,4581.62,458.16,33894.85,1654.16,1944.17,396.99,190737.77,0.865458,264244.8,9869.14,10385.5,37438.65,5000.0,True,True,True,True,True,10756.09,32245.9,497.8385
2022-02-25,2022-02-25,zorba,USEC_MUN,False,3314.0,75.2024,75.4017,76.05,CBIC_NOTIFIED,0.726357,108.68,WCI_REPORTED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M2,274.1232,2407.1476,1.0,108.68,2298.4676,2.6479,2409.7954,183264.94,181702.67,4581.62,458.16,33894.85,2650.0,3548.11,396.99,193337.55,0.865458,265123.2,9869.14,10385.5,35599.09,5000.0,True,True,True,True,True,8690.18,30406.34,473.377
2022-02-25,2022-02-25,taint_tabor,JEA_NSA,False,3314.0,75.2024,75.4017,76.05,CBIC_NOTIFIED,0.726357,24.51,WCI_REPORTED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M1,273.2448,2407.1476,1.25,30.6375,2376.5101,2.6479,2409.7954,183264.94,181702.67,4581.62,458.16,33894.85,2150.4,1944.17,396.99,191234.02,0.897092,264244.8,0.0,10765.1,35052.77,5000.0,True,True,True,True,True,8370.21,29670.22,466.1124
2022-02-25,2022-02-25,taint_tabor,USEC_MUN,False,3314.0,75.2024,75.4017,76.05,CBIC_NOTIFIED,0.726357,108.68,WCI_REPORTED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M2,274.1232,2407.1476,1.0,108.68,2298.4676,2.6479,2409.7954,183264.94,181702.67,4581.62,458.16,33894.85,2650.0,3548.11,396.99,193337.55,0.897092,265123.2,0.0,10765.1,33737.25,5000.0,True,True,True,True,True,6828.34,28354.69,448.6193
2022-02-25,2022-02-25,tense,JEA_NSA,False,3314.0,75.2024,75.4017,76.05,CBIC_NOTIFIED,0.676357,24.51,WCI_REPORTED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M1,273.2448,2241.4476,1.0,24.51,2216.9376,2.4656,2243.9132,170649.6,169194.87,4266.24,426.62,31561.64,1720.32,1810.34,369.66,177788.05,0.916594,264244.8,0.0,10999.13,53418.02,5000.0,True,True,True,True,True,26735.45,47918.45,710.3233
2022-02-25,2022-02-25,tense,USEC_MUN,False,3314.0,75.2024,75.4017,76.05,CBIC_NOTIFIED,0.676357,108.68,WCI_REPORTED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M2,274.1232,2241.4476,1.0,108.68,2132.7676,2.4656,2243.9132,170649.6,169194.87,4266.24,426.62,31561.64,2650.0,3303.87,369.66,180211.26,0.916594,265123.2,0.0,10999.13,51799.95,5000.0,True,True,True,True,True,24891.04,46300.38,688.8071
2022-03-04,2022-03-04,zorba,JEA_NSA,True,3820.0,76.3431,76.5667,76.65,CBIC_NOTIFIED,0.709107,24.0,WCI_REPORTED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M1,319.1419,2708.7893,0.961538,23.0769,2685.7124,2.9797,2711.769,207857.09,207631.2,5196.43,519.64,38443.17,1655.91,2221.15,450.26,217674.59,0.865458,310141.9,11548.57,10385.5,51903.27,5000.0,True,True,True,True,True,16946.44,46710.53,679.8686
2022-03-04,2022-03-04,zorba,USEC_MUN,True,3820.0,76.3431,76.5667,76.65,CBIC_NOTIFIED,0.709107,106.41,WCI_REPORTED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M2,320.0976,2708.7893,1.0,106.41,2602.3793,2.9797,2711.769,207857.09,207631.2,5196.43,519.64,38443.17,2650.0,4053.6,450.26,220501.13,0.865458,311097.6,11548.57,10385.5,49903.86,5000.0,True,True,True,True,True,14650.49,44711.11,653.6787
2022-03-04,2022-03-04,taint_tabor,JEA_NSA,True,3820.0,76.3431,76.5667,76.65,CBIC_NOTIFIED,0.709107,24.0,WCI_REPORTED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M1,319.1419,2708.7893,1.25,30.0,2678.7893,2.9797,2711.769,207857.09,207631.2,5196.43,519.64,38443.17,2152.69,2221.15,450.26,218171.36,0.897092,310141.9,0.0,10765.1,49289.35,5000.0,True,True,True,True,True,14332.51,43906.8,645.6294
2022-03-04,2022-03-04,taint_tabor,USEC_MUN,True,3820.0,76.3431,76.5667,76.65,CBIC_NOTIFIED,0.709107,106.41,WCI_REPORTED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M2,320.0976,2708.7893,1.0,106.41,2602.3793,2.9797,2711.769,207857.09,207631.2,5196.43,519.64,38443.17,2650.0,4053.6,450.26,220501.13,0.897092,311097.6,0.0,10765.1,47816.94,5000.0,True,True,True,True,True,12563.57,42434.39,626.3426
2022-03-04,2022-03-04,tense,JEA_NSA,True,3820.0,76.3431,76.5667,76.65,CBIC_NOTIFIED,0.659107,24.0,WCI_REPORTED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M1,319.1419,2517.7893,1.0,24.0,2493.7893,2.7696,2520.5589,193200.84,192990.87,4830.02,483.0,35732.49,1722.15,2064.53,418.51,202509.09,0.916594,310141.9,0.0,10999.13,70765.99,5000.0,True,True,True,True,True,35809.15,65266.42,926.9467
2022-03-04,2022-03-04,tense,USEC_MUN,True,3820.0,76.3431,76.5667,76.65,CBIC_NOTIFIED,0.659107,106.41,WCI_REPORTED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M2,320.0976,2517.7893,1.0,106.41,2411.3793,2.7696,2520.5589,193200.84,192990.87,4830.02,483.0,35732.49,2650.0,3767.77,418.51,205140.18,0.916594,311097.6,0.0,10999.13,69010.88,5000.0,True,True,True,True,True,33757.51,63511.32,903.9571
